id,month,n_seconds_1,n_seconds_2,n_seconds_3,carrier,devicebrand,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
490fea70cd9f9cad29b87dbcc,10,"2.017,882","383,424","230,286",VODAFONE TR,samsung,"-1,839","1,36","0,153","-2,066","3,597","3,574","-0,131","1,604","1,534","-2,806","-0,281","-0,788","2,797","-1,642","3,205","-1,291","-2,187","-2,4","-0,028","-2,941","-0,043","1,461","-0,421","0,735","-0,203","1,057","2,168","-2,065","-2,451","-0,071","-0,801","2,769","-1,535","1,365","1,521","-4,153","2,39","0,522","-3,753","-1,796","-0,526","-1,866","-1,669","0,84","0,304","2,069","2,051","-2,566",33,76,"menu6, menu3, menu2"
a661d2fc63e33b7301a441b25,10,"1.991,704","61,743","48,59",TURKCELL,samsung,"-3,447","2,971","-0,101","-0,347","3,449","2,976","-0,574","2,141","1,154","-3,813","-1,502","-1,037","1,187","-0,72","1,955","-2,262","-2,403","-1,731","1,443","-2,467","0,159","2,823","-0,478","-0,82","0,225","1,724","3,821","0,084","-0,115","-1,244","-2,12","0,427","-1,932","-0,001","1,652","-4,99","1,995","1,118","-2,978","-1,297","0,523","-0,53","-0,445","-1,044","0,384","3,619","2,206","-3,6",6,69,"menu9, menu7, menu2"
4adf283de98d1ac29f0e58c7c,10,"1.989,567","881,179","764,086",TURK TELEKOM,samsung,"-2,063","1,662","1,833","-1,675","4,749","2,244","0,999","-0,451","-0,801","-2,495","-0,066","0,123","1,536","0,298","3,822","-2,232","-1,896","-1,032","-0,841","-3,845","1,602","1,179","-1,248","0,515","0,484","-0,273","0,924","-2,274","-0,356","-2,773","-1,033","3,023","-0,667","1,465","-1,355","-5,598","1,741","1,253","-2,398","-1,023","1,624","-1,377","-0,399","0,653","0,411","2,01","0,113","-1,548",27,83,"menu6, menu2, menu4"
2f2041f522a8f3d43c30cd36b,10,1.971,"450,319","398,137",Unknown,Apple,"-2,46","0,831","0,801","-2,306","1,902","4,209","-1,829","1,246","1,691","-3,866","-1,153","0,454","1,864","-1,489","3,186","-2,032","-2,926","-1,182","0,191","-2,301","-0,004","2,64","-0,24","-1,212","0,013","2,698","2,632","-0,445","-1,062","-0,243","0,102","2,56","0,166","0,04","2,096","-5,533","2,093","1,396","-2,277","-2,294","-0,63","0,031","-1,111","-0,028","0,788","1,702","0,029","-3,999",26,77,"menu9, menu2, menu1"
17bd81cf77221b84054b87dd3,10,1.962,"783,94","384,027",VODAFONE TR,Apple,"-1,134","2,09","-0,692","0,458","2,086","1,993","0,764","0,422","1,353","-4,579","1,221","2,661","2,955","-0,038","3,048","-0,901","-3,013","-1,762","-0,674","-1,798","0,618","3,295","-0,904","0,66","0,807","-2,256","-0,635","-2,198","0,404","-2,377","0,98","2,72","-1,641","-0,164","1,075","-5,953","0,089","3,411","-1,141","-0,648","0,523","-2,092","-2,322","1,752","-1,327","0,696","-1,238","-1,257",14,35,"menu2, menu4, menu5"
a6359a00a3c80c778358b8d37,10,"1.961,525","1.013,694","225,042",TURKCELL,vivo,"0,299","1,545","0,828","0,245","2,968","3,731","1,671","1,068","0,343","-3,815","0,678","-0,709","3,635","0,488","2,411","-2,468","-1,738","-2,282","-0,748","-1,038","0,556","0,033","-1,171","-0,551","0,718","-0,421","-0,814","-2,278","2,153","-0,869","0,993","3,308","-1,241","-0,588","0,145","-6,595","1,04","1,246","-1,215","-1,227","0,706","-1,383","-1,73","2,003","-0,29","0,033","-1,696","-2,965",17,47,"menu6, menu4, menu5"
857d9875150a1c472a2cdc378,10,"1.957,243","975,745","56,571",TURK TELEKOM,asus,"-2,194","1,192","-0,988","0,318","4,038","2,444","0,949","0,571","1,99","-5,046","0,681","0,269","2,396","-1,198","1,452","-1,131","-1,528","-2,924","0,034","-0,466","0,558",4,"-0,241","-0,33","-0,406","-0,839","0,614","-0,963","0,632","-2,027","0,718","3,158","-1,512","0,78","2,54","-5,866","0,218","1,05","-1,984","-0,346","0,648","-1,643","-2,916","-0,779","-0,103","3,405","-0,775","-3,089",11,61,"menu9, menu6, menu4"
95dab0802e073953df35bcd46,10,"1.942,651","174,098","40,223",TURKCELL,samsung,"-1,597","1,934","0,224","-1,471","4,351","3,076","0,579","-0,276","0,519","-2,838","-0,554","-1,407","1,537","-0,878","2,811","-2,246","-0,898","-2,779","0,148","-2,586","2,583","-0,001","-1,758","0,142","1,884","1,236","2,55","-1,711","-0,051","-0,699","0,314","2,659","-1,378","1,027","1,086","-6,193","1,774","0,29","-2,832","-1,467","1,272","-1,037","-0,622","-0,387","0,992","0,85","-0,434","-2,691",13,79,"menu6, menu2, menu4"
4c5ab034be5c8a09c53091309,10,"1.941,711","406,981","271,724",VODAFONE TR,HUAWEI,"-1,45","1,072","0,499","-1,396","4,543","1,317","1,401","0,864","-0,775","-2,475","-0,881","-1,8","3,141","-1,403","3,095","-1,982","-1,131","-1,928","-1,118","-2,988","2,962","-0,275","-1,735","-0,951","1,795","1,41","1,6","-1,84","-0,334","-1,411","0,05","3,324","0,245","1,689","-0,789","-5,597","2,045","-0,177","-2,717","0,28","1,619","-0,285","-2,103","-0,513","1,373","0,715","0,011","-2,134",27,50,"menu6, menu7, menu9"
bf600a3ccda046dcc3425a035,10,"1.940,318","849,233","412,932",TURKCELL,samsung,"-0,997","2,116","-1,795","0,864","3,607","4,839","0,235","-0,179","0,472","-4,087","-0,718","1,983","3,332","-1,373","1,411","-1,188","-2,571","-2,869","-1,566","-1,515","0,394","1,891","0,112","-0,463","0,994","-0,459","-0,013","-2,506","0,735","-0,604","2,54","1,748","-0,677","1,592","0,879","-5,472","0,527","0,129","-2,073","-1,134","-0,22","-1,356","-1,869","2,883","0,776","1,196","-1,366","-2,819",21,61,"menu6, menu2, menu5"
aeed9e7004505907e8a04ee3b,10,"1.936,946","94,962","74,345",TURKCELL,POCO,"-2,641","1,293","0,501","-1,204","2,574","2,396","-0,347","1,239","1,334","-5,102","-0,398","0,89","3,094","-1,479","2,945","-1,766","-2,879","-1,771","0,3","-1,753","2,344","2,035","-0,624","-0,307","0,124","0,224","2,462","-1,945","1,57","-0,849","1,359","2,009","-1,868","1,239","1,425","-5,59","0,941","1,736","-3,771","-0,969","1,554","-2,261","-2,551","0,989","-0,501","1,286","-0,571","-1,532",23,61,"menu9, menu2, menu1"
41a0f9bb521216809f023fac0,10,"1.931,076","674,244","207,632",TURK TELEKOM,samsung,"-2,158","1,615","0,531","-1,524","4,992","2,735","0,279","0,029","-0,043","-2,263","-0,354","0,517","2,218","-1,213","3,197","-1,642","-2,76","-1,786","-1,729","-2,558","2,064","0,829","-0,453","-0,789","1,963","0,046","1,353","-1,893","-0,463","-2,345","0,9","3,633","-0,725","1,545","0,438","-5,526","1,485","0,392","-2,312","-1,335","1,361","-1,328","-1,057","0,953","0,999","0,63","-0,445","-2,808",25,45,"menu9, menu4, menu5"
01d7527545af95cfa39cacc50,10,"1.927,562","424,473","257,42",TURKCELL,Apple,"-1,869","2,235","-0,07","-1,403","2,878","1,445","0,944","0,973","0,59","-3,065","-0,39","-1,562","2,753","-0,48","2,973","-3,068","-2,498","-3,054","0,279","-4,326","1,496","0,104","-0,97","-0,02","0,289","0,987","1,809","-0,304","1,663","0,186","0,424","3,293","-1,158","0,859","0,236","-5,837","1,748","0,898","-2,505","-1,426","1,237","-2,003","-0,09","-0,476","1,254","1,843","-0,053","-1,637",25,61,"menu6, menu2, menu4"
024ca03431092837aef41e5c4,10,"1.917,969","707,151","438,886",VODAFONE TR,samsung,"-0,312","1,217","0,057","-1,06","2,599","1,294","1,17","1,012","1,241","-3,817","0,162","0,036","3,65","-0,113","2,292","-1,594","-2,568","-2,238","0,708","-2,672","2,511","0,181","-1,235","-0,504","0,69","0,255","1,049","-1,472","1,462","-0,753","0,382","2,98","-0,301","-0,378","1,395","-6,709","0,929","1,975","-2,406","-0,11","1,05","-2,543","-2,053","0,786","0,391","1,579","-2,521","-2,578",26,66,"menu9, menu2, menu4"
e3ebdbd7867b4494685da5e2a,10,"1.911,884","593,149","487,076",TURKCELL,samsung,"-1,233","1,432","-0,52","-0,215","3,018","2,055","1,345","1,323","0,92","-3,778","1,095","-0,839","2,294","-2,092","2,957","-2,428","-1,722","-2,062","0,825","-1,596","1,688","0,796","-0,495","-0,011","-0,489","-0,902","2,589","-1,712","1,192","-0,329","1,868","3,225","-0,477","0,599","0,134","-6,366","1,332","1,431","-2,885","-1,402","1,532","-1,928","-2,035","0,117","-0,131","1,966","-1,03","-3,326",20,45,"menu6, menu1, menu4"
5a98b7abcc4e1e7e3192b8359,10,"1.908,344","68,355","42,397",TURK TELEKOM,Apple,"-2,166","2,662","-1,132","-0,087","2,351","2,826","-0,318","0,759","2,298","-5,044","-0,149","0,394","2,811","-1,684","2,144","-2,451","-1,158","-3,367","1,218","-1,813","0,095","2,854","-0,587","-0,382","-0,726","-1,362","2,216","0,464","1,937","-0,473","1,057","2,049","-0,802","0,193","2,855","-5,629","1,967","0,388","-2,395","-2,826","0,944","-1,447","-1,447","0,18","-0,364","1,853","-0,671","-2,965",21,49,"menu6, menu2, menu8"
1848343f4ef647d47e1e5c76a,10,"1.905,648","285,826","269,035",VODAFONE TR,OPPO,"-1,287","3,542","-0,159","0,631","3,106","2,613","0,781","0,353","-0,062","-5,327","-0,045","0,859","3,306","-0,52","2,019","-1,912","-1,69","-2,056","-0,488","-0,74","1,287","1,624","-0,121","-0,122","1,419","-1,455","0,332","-2,724","0,028","-0,674","-0,17","2,955","-0,167","0,265","1,246","-6,145","0,185","2,244","-2,958","-2,313","0,977","-1,956","-1,706","3,065","-0,461","0,05","-0,401","-1,242",20,47,"menu9, menu6, menu5"
12cb49c238cd0524b5db6fc37,10,"1.894,716","1.111,067","178,109",VODAFONE TR,gm,"-1,215","0,249","0,371","-0,941","4,136","2,441","1,329","0,387","-0,03","-3,514","1,218","-1,683","2,856","-0,459","2,422","-1,613","-3,656","-2,492","1,118","-1,132","1,22","1,943","-1,004",0,"0,692","0,419","0,728","-1,105","-0,219","-1,07","1,845","4,157","-1,191","-0,291","0,993","-5,952","0,806","-0,123","-3,013","0,34","0,839","-1,513","-1,539","0,905","0,525","1,122","-2,242","-2,203",22,75,"menu6, menu2, menu1"
58b362154ef039a515af2f1dd,10,"1.882,314","504,551","353,509",VODAFONE TR,HUAWEI,"-1,283","2,137","0,251","-1,996","3,919","2,78","0,491","0,013","0,785","-2,359","-0,288","-0,435","3,385","-0,955","2,734","-2,869","-2,037","-3,139","-0,44","-2,031","1,839","-0,032","0,581","-0,814","-0,149","-0,39","1,234","-1,521","-0,51","-1,486","0,179","4,312","-0,074","1,546","1,042","-5,675","0,573","0,679","-1,826","-2,395","2,092","-2,12","-1,531","0,873","0,942","1,482","-0,238","-2,614",22,62,"menu6, menu2, menu4"
4a91f4bf957e039d96196aab8,10,"1.868,406","592,301","157,463",Unknown,Apple,"-2,453","2,052","1,006","-0,983","3,003","3,784","-1,222","1,803","1,175","-3,342","-0,647","-1,22","1,786","-1,173","2,082","-2,549","-2,256","-0,868","-1,277","-3,172","1,47","0,893","1,905","-1,066","0,396","2,788","3,175","-1,821","-0,447","-1,325","-0,565","2,219","0,148","1,482","0,023","-5,378","2,125","1,333","-4,079","-1,575","1,006","-0,759","-1,604","-0,08","0,121","2,294","0,633","-3,661",27,89,"menu9, menu2, menu6"
40dd673a316f906433a2e4b0d,10,"1.868,002","905,719","103,5",VODAFONE TR,POCO,"-0,684","1,343","-1,455","0,076","1,824","2,62","0,643","-0,208","0,982","-4,663","-0,176","0,477","4,57","-0,757","3,142","-1,348","-1,191","-3,08","-0,187","-1,888","0,188","1,995","0,954","-0,289","-1,6","0,134","0,126","-0,142","1,331","-0,291","1,066","2,165","0,621","-0,178","-0,275","-6,591","0,661","1,566","-3,096","-1,44","1,329","-2,475","-1,685","2,734","0,938","1,011","-1,419","-2,331",6,28,"menu6, menu7, menu2"
30c388f42bd3c744da14c66fb,10,"1.863,733","556,348","264,066",TURKCELL,Apple,"-0,681","1,505","-1,331","1,836","2,333","3,932","1,031","0,966","2,669","-4,484","0,036","3,147","1,568","-0,681","1,719","-0,731","-2,018","-0,853","-1,328","-1,326","-0,471","2,625","1,425","0,146","0,062","-3,103","-2,271","-1,706","0,999","-1,74","1,423","2,83","-1,274","-0,861","0,693","-5,525","0,843","1,871","-1,751","-1,038","1,459","-1,779","-2,59","2,164","-1,902","1,095","-1,624","-1,995",6,30,"menu6, menu1, menu9"
4f73d37ef6264e42f0f8089e3,10,"1.849,34","534,171","368,021",TURK TELEKOM,HUAWEI,"-0,853","2,886","-0,136","-1,455","2,255","2,554","1,202","1,396","2,109","-5,787","-0,076","-0,534","3,635","-0,585","0,321","-2,822","-0,184","-1,8","0,383","-1,499","0,358","2,304","-0,432","-0,658","-0,451","1,246","1,837","-0,862","0,241","-0,096","1,476","1,582","-1,128","-0,082","2,849","-6,311","-0,136","1,333","-1,41","-1,97","-0,762","-2,518","-0,358","1,396","-0,562","3,097","-0,852","-3,884",3,52,"menu9, menu2, menu4"
5e4517074487e95f1e17bdc66,10,"1.848,729","138,524","103,561",TURKCELL,Apple,"-2,189","1,389","2,044","-3,278","2,299","3,433","0,856","1,272","-0,1","-2,148","-1,029","0,933","2,629","-0,255","2,28","-2,674","-1,766","-0,48","-0,888","-3,461","1,476","-0,502","0,992","-1,541","2,221","1,276","1,471","-0,858","0,056","-2,818","0,582","2,372","-1,37","1,6","1,099","-5,906","1,871","1,355","-2,61","-2,338","0,396","-1,242","-1,339","-0,113","0,798","2,253","0,45","-3,19",26,74,"menu2, menu4, menu5"
cf3fc9833207824f140fe5dd1,10,"1.846,999","553,227","196,623",TURKCELL,Apple,"-2,366","3,092","0,178","-0,767","4,278","2,8","-0,174","0,543","1,656","-3,781","-1,06","-0,809","2,706","-0,79","3,345","-1,341","-3,304","-2,121","0,414","-1,412","2,596","0,909","-0,962","0,484","-0,084","-0,59","1,362","-1,127","0,184","-1,097","0,939","3,113","-1,062","0,726","0,76","-5,521","1,504","0,463","-2,205","-2,596","1,36","-2,033","-2,949","1,27","-1,255","0,382","-0,2","-0,275",38,65,"menu2, menu8, menu4"
c72ca3f7fff05bd4780086ff0,10,"1.844,449","228,282","58,278",TURK TELEKOM,samsung,"-0,618","0,645","-2,157","-1,126","3,531","2,06","1,591","0,166","0,128","-4,672","-0,805","-0,018","4,27","-1,926","2,285","-0,475","-2,713","-2,294","-0,392","-1,089","1,482","1,186","0,647","-0,417","-0,452","0,177","1,457","-1,205","0,388","-0,084","1,812","2,582","0,077","0,461","0,736","-6,173","1,425","0,777","-2,867","-1,259","0,916","-1,482","-2,329","2,464","0,359","1,009","-1,01","-1,841",4,42,"menu6, menu2, menu4"
b2cd890505d81b9f3bbf7a140,10,"1.840,288","505,739","62,349",TURKCELL,samsung,"-1,408","2,125","1,067","-1,124","3,398","0,461","0,807","1,345","-0,45","-2,971","-1,223","-2,697","2,724","-0,001","2,918","-2,387","-2,127","-1,215","-0,99","-3,594","1,986","0,236","-0,903","0,111","0,594","0,902","2,385","-2,571","0,867","-1,186","0,123","2,844","-0,22","1,47","-1,495","-6,427","1,769","0,153","-1,501","-1,023","1,404","-0,73","-0,742","0,976","2,076","1,664","-0,876","-1,095",27,71,"menu2, menu4, menu8"
768a541caf581db4ecdbd2769,10,"1.837,114","104,734","87,175",BIMCELL,Sony,"-1,849","1,05","-1,258","-1,367","3,076","1,626","1,43","0,485","1,251","-4,443","0,118","-1,431","2,164","-2,653","3,013","-2,006","-1,654","-2,376","1,051","-1,265","1,204","1,858","-0,748","-0,586","-0,505","0,444","0,607","0,122","-0,236","-0,124","0,928","3,745","-0,782","1,392","1,041","-5,76","1,644","0,285","-3,91","-1,078","1,404","-1,066","-1,305","1,339","1,544","2,775","-1,005","-2,4",3,57,"menu6, menu2, menu1"
f1036d7c2e8a2b1565629b6fc,10,"1.817,042","159,972","106,553",VODAFONE TR,samsung,"-3,005","2,032","1,976","-0,035","2,315","1,903","-0,669","-0,662","0,244","-3,094","-1,075","-0,98","3,709","-1,251","1,708","-3,543","-1,557","-2,035","-0,703","-2,771","1,055","0,578","0,634","-1,755","0,357","2,511","4,034","-0,738","1,5","-0,58","-0,071","2,509","-0,271","1,039","0,787","-4,78","1,486","0,739","-3,659","-3,045","1,661","-0,602","-2,095","0,185","0,782","2,925","0,545","-3,241",7,64,"menu9, menu2, menu1"
d01b0ef0af02311c6ac6d5820,10,"1.810,522","84,718","77,051",TURKCELL,HUAWEI,"-1,58","2,451","-1,051","-1,062","3,754","2,518","0,384","-0,465","1,424","-1,893","-0,284","-1,757","2,201","-0,688","3,677","-1,542","-2,621","-1,944","-0,054","-1,534","1,785","-0,39","0,189","-0,345","0,711","0,263","3,053","-1,572","0,416","0,132","0,473","3,281","-0,669","0,155","-0,015","-6,004","1,929","0,722","-3,237","-2,749","2,362","-1,994","-1,916","0,948","0,253","0,129","-0,236","-2,543",28,58,"menu6, menu2, menu1"
71936f75cb427fcd94c7785cc,10,"1.809,802","109,636","65,182",TURKCELL,Apple,"-2,065","1,752","0,406","0,164","4,509","1,397","0,423","0,823","-0,033","-2,774","-0,02","-0,19","2,931","-0,621","3,434","-2,132","-2,229","-3,056","-0,101","-3,109","0,811","0,867","-0,587","-0,584","1,238","0,45","2,075","-0,834","0,408","-1,627","-0,137","3,237","0,215","0,604","-0,512","-5,947","1,938","0,472","-3,888","-1,21","0,549","-0,29","-2,479","0,775","-0,056","1,275","0,975","-1,932",18,50,"menu2, menu4, menu5"
f057d8e8c8c9718a3d7699151,10,"1.807,451","395,02","265,253",TURK TELEKOM,Alcatel,"-1,207","1,924","1,342","-1,175","4,494","2,319","0,546","-0,625","0,851","-3,23","-0,326","-0,015","1,598","-0,136","3,016","-3,583","-1,797","-2,172","-1,227","-1,56","1,867","0,594","-0,543","-1,234","0,951","0,459","2,471","-1,843","-0,072","-0,952","0,547","2,327","-0,074","0,745","-0,169","-5,971","2,065","-0,296","-3,34","-0,866","2,028","-1,086","-1,069","0,221","0,796","2,323","-0,314","-3,774",27,68,"menu6, menu4, menu5"
a9350accad0a36ae6a168e0aa,10,"1.804,088","494,555","65,567",PTTCELL,Redmi,"-2,264","1,335","-0,342","-0,71","5,026","2,51","0,278","-0,413","0,24","-3,875","-1,39","-0,231","3,683","-0,808","3,627","-1,755","-1,729","-1,534","-0,18","-1,339","1,554","2,066","-1,519","-0,012","1,154","-0,906","1,533","-1,187","-0,358","-1,191","1,101","2,409","-1,428","2,305","0,393","-5,767","1,599","0,677","-2,312","-0,766","0,735","-2,488","-1,245","0,454","0,772","0,939","-1,553","-2,069",28,61,"menu6, menu2, menu5"
2785503ccbc52d076661f8450,10,"1.798,174","553,83","542,047",TURK TELEKOM,OPPO,"-2,552","1,866","0,56","-0,656","2,582","2,43","1,96","0,219","-0,058","-2,845","-0,896","-0,964","3,596","-1,327","2,13","-3,564","-2,552","-2,551","-0,177","-1,72","1,024","0,198","-0,599","-1,199","0,998","0,679","2,148","-0,36","0,466","-0,848","1,091","2,713","-1,187","0,344","0,443","-6,347","1,515","1,821","-2,761","-2,373","1,92","-0,953","-0,363","0,022","1,909","1,759","-0,023","-2,757",25,70,"menu6, menu2, menu1"
280f809cc07146897752b8c0a,10,"1.797,827","766,525","126,671",TURKCELL,xiaomi,"-0,718","2,11","-1,486","-1,968","3,63","1,811","0,835","0,031","0,648","-2,857","0,062","-0,896","3,475","-1,148","3,054","-1,986","-2,212","-2,024","0,385","-1,468","0,923","1,574","-0,018","1,072","0,633","-0,536","1,666","-1,554","1,093","0,113","1,603","3,317","-0,607","0,119","-0,403","-5,726","0,395","0,983","-3,805","0,242","1,598","-2,848","-2,723","1,523","0,703","1,104","-1,438","-2,93",23,41,"menu9, menu2, menu6"
4a30d96d6282f01e51409e753,10,"1.797,782","151,176","108,053",TURKCELL,samsung,"-1,969","2,41","-0,519","-1,457","3,442","2,197","0,22","0,82","0,288","-3,865","-0,256","0,366","2,908","0,045","2,204","-3,009","-3,068","-2,152","0,252","-2,547","1,322","1,074","0,175","-0,781","0,066","-0,415","2,042","-2,265","0,128","-0,229","1,085","2,612","-1,152","0,451","0,671","-5,234","2,175","1,571","-3,002","-1,405","1,169","-2,438","-1,81","0,414","0,714","3,756","-0,008","-2,653",33,69,"menu6, menu2, menu8"
9fb84fca4c29fbd18aa6f1094,10,"1.797,114","180,815","93,022",VODAFONE TR,samsung,"-1,608","1,728","-0,431","-1,636","3,412","2,962","0,389","0,97","-0,07","-3,008","0,304","-1,493","3,13","-0,667","2,909","-1,828","-0,777","-2,021","-0,967","-1,274","2,209","1,524","-0,941","-0,519","0,847","-0,476","0,758","-1,923","-0,056","-0,04","1,127","3,211","-0,644","-0,148","0,942","-6,336","1,859","-0,505","-2,852","-0,352","2,544","-1,585","-1,684","0,923","0,897","1,3","-1,755","-3,343",21,43,"menu6, menu4, menu5"
9b12b69da8f5ee2df95253746,10,"1.795,966","289,42","235,783",VODAFONE TR,Apple,"-0,651","1,763","0,772","-0,117","3,53","2,898","0,974","0,321","1,22","-3,474","-0,074","0,854","2,73","-0,735","3,755","-2,423","-1,981","-2,183","-1,481","-0,896","0,706","1,635","-1,949","-1,712","1,233","-0,177","0,477","-1,527","0,68","-1,017","0,132","2,893","0,561","0,46","-0,23","-6,861","1,089","0,507","-2,9","-1,013","1,368","-1,297","-0,117","0,859","0,609","0,589","-0,927","-3,321",16,44,"menu3, menu2, menu5"
7c90511653431c7c2265cbb64,10,"1.795,569","1.335,931","90,408",VODAFONE TR,samsung,"-1,661","2,399","0,543","0,826","3,993","2,8","0,96","0,483","2,399","-4,931","0,229","0,385","1,29","-1,081","2,964","-1,942","-1,907","-2,211","-1,413","-2,059","-0,75","2,764","0,107","0,552","-1,087","-1,719","-0,701","0,084","0,532","-1,083","1,558","3,574","-0,598","0,57","0,687","-5,609","1,112","1,036","-2,239","-1,799","2,053","-1,059","-2,325","0,705","0,064","1,114","-1,739","-3,074",3,46,"menu6, menu7, menu5"
2f64f411652d2e0d2188e7b49,10,"1.788,897","247,278","242,034",TEKNOSACELL,samsung,"-2,239","0,498","2,23","-0,138","2,663","4,327","-0,27","1,602","-0,133","-3,368","-1,489","-0,469","2,605","-0,26","3,279","-2,288","-2,175","-0,123","0,438","-2,719","1,565","0,093","0,784","-1,08","0,689","1,053","1,512","-2,192","-0,187","-1,482","-1,047","2,479","-0,175","-0,233","-1,409","-5,877","2,88","1,77","-3,249","-0,598","0,649","-0,629","-1,218","-0,609","1,258","-0,573","0,874","-3,083",25,87,"menu2, menu4, menu1"
a1aaf74fbf7d31a13395779c8,10,"1.787,73","325,36","42,595",TURK TELEKOM,Redmi,"-1,476","2,515","-0,639","-1,078","4,071","2,41","0,127","0,643","0,978","-3,881","-0,768","-1,312","3,877","-1,026","2,944","-1,355","-2,219","-2,431","0,169","-1,88","1,068","0,966","0,348","0,31","0,129","-0,67","0,655","-0,975","0,343","-0,296","0,714","3,229","-0,926","0,582","1,699","-5,849","0,872","1,162","-2,556","-1,553","0,668","-2,8","-1,63","0,379","0,694","1,557","0,257","-3,125",16,71,"menu6, menu1, menu4"
